name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;133;0;75;3077;1052;3077;844;0
header;77;108;77;161;1770;161;1770;108
B;368;329;368;344;381;344;381;329
A;703;562;703;565;706;565;706;562
D;831;662;831;727;882;727;882;662
B;798;975;798;1045;844;1045;844;975
B;681;978;681;1040;731;1040;731;978
A;619;978;619;1040;671;1040;671;978
C;740;978;740;1040;788;1040;788;978
B;594;1112;594;1164;630;1164;630;1112
B;913;1293;913;1318;932;1318;932;1293
C;913;1975;913;1999;932;1999;932;1975
A;236;1998;236;2001;238;2001;238;1998
D;917;2511;917;2536;939;2536;939;2511
