name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;256;0;372;3081;1133;3081;994;0
header;201;115;201;152;1889;152;1889;115
A;819;86;819;88;821;88;821;86
A;544;648;544;650;547;650;547;648
D;814;650;814;713;866;713;866;650
B;645;781;645;822;683;822;683;781
B;916;1086;916;1132;949;1132;949;1086
D;649;1086;649;1132;686;1132;686;1086
A;594;1087;594;1133;631;1133;631;1087
B;1043;1276;1043;1299;1061;1299;1061;1276
C;886;1818;886;1840;901;1840;901;1818
B;472;1866;472;1881;483;1881;483;1866
C;1056;1924;1056;1949;1075;1949;1075;1924
A;1036;2043;1036;2047;1041;2047;1041;2043
A;1036;2058;1036;2063;1042;2063;1042;2058
D;1061;2566;1061;2590;1082;2590;1082;2566
A;406;2668;406;2685;417;2685;417;2668
D;854;2669;854;2685;865;2685;865;2669
A;430;2760;430;2776;440;2776;440;2760
