name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1020;0;1020;3085;1866;3085;1866;0
header;201;151;201;189;1886;189;1886;151
A;1538;54;1538;58;1542;58;1542;54
A;1031;229;1031;253;1050;253;1050;229
A;1759;275;1759;280;1764;280;1764;275
B;1033;843;1033;868;1053;868;1053;843
A;1123;939;1123;945;1130;945;1130;939
B;1819;1207;1819;1224;1831;1224;1831;1207
A;1187;1382;1187;1388;1194;1388;1194;1382
A;1714;1386;1714;1400;1726;1400;1726;1386
B;1238;1430;1238;1446;1251;1446;1251;1430
C;1033;1506;1033;1531;1053;1531;1053;1506
A;1108;1742;1108;1756;1117;1756;1117;1742
B;1206;2009;1206;2024;1219;2024;1219;2009
B;1666;2054;1666;2068;1675;2068;1675;2054
A;1073;2058;1073;2059;1074;2059;1074;2058
D;1034;2145;1034;2169;1055;2169;1055;2145
A;1684;2274;1684;2280;1690;2280;1690;2274
B;1763;2321;1763;2336;1775;2336;1775;2321
B;1469;2588;1469;2604;1482;2604;1482;2588
A;1066;2589;1066;2604;1078;2604;1078;2589
